DATE,all_const_emp,emratio,gdp,home_ow_rate,house_st,income,IPI_Cement,labor_percent,monthly_supply,mortgage_rate,MSPUS,new_private_house,new_private_hw_under,permit,personal_saving_rate,population,PPI_Cement,PPI_Concrete,target,total_emp_cons,unemployed_rate
2014-06-01,2628.4,236.0,70074.032,259.2,3644.0,59040.4,408.0196,251.2,22.8,16.65,1152000.0,8498.885224909227,3084.0,4040.0,22.4,1277752.0,828.0,5.362994551623944,664.8560000000001,24532.0,24.4
2014-07-01,2660.4,236.0,71216.912,257.2,4340.0,59284.4,419.192,251.6,24.8,16.52,1124000.0,8999.311719199568,3160.0,4304.0,22.0,1278680.0,828.0,5.362994551623944,668.552,24712.0,24.8
2014-08-01,2679.2,236.0,71216.912,257.2,3936.0,59576.8,413.9288,251.6,21.6,16.46,1124000.0,9896.932684498652,3172.0,4188.0,21.2,1279676.0,831.2,5.362994551623944,669.808,24840.0,24.4
2014-09-01,2709.2,236.4,71216.912,257.2,4092.0,59804.8,425.6408,251.2,21.6,16.65,1124000.0,10782.822336284566,3188.0,4308.0,22.0,1280664.0,835.2,5.362994551623944,668.972,24968.0,23.6
2014-10-01,2696.4,237.2,71648.316,255.6,4296.0,60090.8,429.90840000000003,251.6,21.2,16.144,1195600.0,10054.586587249629,3224.0,4376.0,21.6,1281612.0,842.0,5.362994551623944,667.644,25036.0,22.8
2014-11-01,2706.8,236.8,71648.316,255.6,4004.0,60376.0,399.976,251.6,22.8,15.99,1195600.0,9309.783422412875,3256.0,4236.0,22.4,1282464.0,841.2,5.362994551623944,666.6360000000001,25088.0,23.2
2014-12-01,2690.4,237.2,71648.316,255.6,4292.0,60683.6,431.2576,251.2,20.4,15.456,1195600.0,10516.94781225396,3304.0,4288.0,24.0,1283260.0,840.0,5.363465332576204,665.8439999999999,25172.0,22.4
2015-01-01,2720.4,237.2,72254.116,255.2,4340.0,60923.2,432.0784,251.6,19.2,14.68,1156800.0,10503.685660566514,3320.0,4196.0,25.2,1283988.0,869.2,5.368629279471984,665.0039999999999,25280.0,22.8
2015-02-01,2721.6,236.8,72254.116,255.2,3544.0,61253.2,393.2936,250.8,18.0,14.84,1156800.0,9309.783422412875,3320.0,4508.0,25.6,1284656.0,870.8,5.368629279471984,666.5319999999999,25444.0,22.0
2015-03-01,2728.4,236.8,72254.116,255.2,3840.0,61256.8,392.2504,250.4,20.4,15.08,1156800.0,8256.966395586169,3372.0,4288.0,23.6,1285376.0,869.2,5.368629279471984,672.36,25336.0,21.6
2015-04-01,2738.8,237.2,73119.136,254.0,4760.0,61494.0,411.5356,251.2,19.6,14.688,1156400.0,11130.236869956294,3472.0,4664.0,23.6,1286152.0,900.0,5.3695653072625955,679.88,25568.0,21.6
2015-05-01,2760.0,237.6,73119.136,254.0,4316.0,61770.8,418.8488,251.6,20.0,15.36,1156400.0,11277.81659422077,3512.0,5088.0,23.2,1286960.0,897.6,5.3695653072625955,687.4,25708.0,22.4
2015-06-01,2754.0,237.6,73119.136,254.0,4820.0,61916.0,429.7228,250.8,21.6,15.93,1156400.0,10609.867344081198,3584.0,5516.0,22.8,1287816.0,894.8,5.3695653072625955,693.804,25764.0,21.2
2015-07-01,2790.8,237.2,73606.504,254.4,4584.0,62074.4,451.538,250.4,20.8,16.184,1183200.0,10956.28042554707,3632.0,4560.0,22.4,1288744.0,895.6,5.3695653072625955,697.984,25888.0,20.8
2015-08-01,2792.8,237.6,73606.504,254.4,4520.0,62202.0,457.5172,250.4,20.0,15.62,1183200.0,10769.500183528446,3684.0,4660.0,22.4,1289708.0,899.2,5.3695653072625955,699.752,25960.0,20.4
2015-09-01,2799.2,236.8,73606.504,254.4,4896.0,62282.0,458.0924,249.6,23.6,15.56,1183200.0,11655.050486092914,3756.0,4576.0,23.2,1290680.0,896.4,5.3695653072625955,700.18,26032.0,20.0
2015-10-01,2810.4,237.2,73740.548,254.8,4232.0,62432.0,452.964,250.0,22.4,15.184,1210000.0,10916.207232081446,3772.0,4640.0,23.2,1291604.0,897.2,5.3695653072625955,700.204,26188.0,20.0
2015-11-01,2835.6,237.6,73740.548,254.8,4688.0,62461.6,451.0088,250.0,22.0,15.77,1210000.0,11116.838018057475,3848.0,4976.0,22.4,1292452.0,895.2,5.3695653072625955,700.572,26392.0,20.4
2015-12-01,2851.6,238.4,73740.548,254.8,4584.0,62673.6,479.3824,250.8,20.4,15.856,1210000.0,11425.747057242043,3880.0,4844.0,23.2,1293272.0,896.4,5.3695653072625955,700.4680000000001,26520.0,20.0
2016-01-01,2856.8,238.8,74103.732,254.0,4368.0,62782.0,467.1552,250.8,22.4,15.49,1199200.0,11871.616125510896,3872.0,4684.0,24.4,1294036.0,926.0,5.3990627034326195,700.152,26524.0,19.2
2016-02-01,2868.0,239.2,74103.732,254.0,4900.0,62783.6,476.2504,251.2,22.0,14.64,1199200.0,11614.525204266007,3928.0,4688.0,22.4,1294748.0,917.2,5.3990627034326195,701.132,26560.0,19.6
2016-03-01,2882.0,239.2,74103.732,254.0,4444.0,62926.4,475.6036,252.0,22.0,14.776,1199200.0,11157.043335769502,3948.0,4472.0,23.6,1295484.0,918.4,5.399970559243291,706.4119999999999,26712.0,20.0
2016-04-01,2904.8,238.8,74846.808,252.4,4652.0,63035.6,438.4768,251.6,20.0,14.42,1224000.0,10384.46262869141,3992.0,4640.0,22.0,1296244.0,933.6,5.403141550364563,713.988,26808.0,20.4
2016-05-01,2907.2,238.8,74846.808,252.4,4592.0,63108.8,430.9968,250.8,20.4,14.4,1224000.0,11116.838018057475,4040.0,4820.0,21.2,1297040.0,932.8,5.403141550364563,721.38,26756.0,19.2
2016-06-01,2909.6,238.8,74846.808,252.4,4812.0,63285.6,443.098,250.8,21.2,14.272,1224000.0,12594.089275665056,4064.0,4832.0,19.6,1297904.0,934.8,5.403141550364563,727.668,26804.0,19.6
2016-07-01,2912.4,239.2,75570.556,253.6,4956.0,63566.0,423.2652,251.2,18.0,13.76,1215200.0,12088.901600227846,4132.0,4792.0,20.4,1298788.0,941.6,5.403141550364563,732.08,26940.0,19.2
2016-08-01,2937.2,239.2,75570.556,253.6,4684.0,63725.2,421.0092,251.6,20.0,13.74,1215200.0,11844.505894619666,4152.0,4804.0,20.4,1299696.0,940.4,5.403141550364563,734.632,26944.0,19.6
2016-09-01,2979.6,238.8,75570.556,253.6,4272.0,63996.4,421.0876,251.6,20.8,13.84,1215200.0,11587.52258901261,4152.0,5212.0,20.4,1300620.0,939.6,5.403141550364563,735.792,27072.0,20.0
2016-10-01,2975.2,238.8,76357.516,254.0,5252.0,64237.6,424.8072,251.2,20.8,13.88,1243600.0,12061.701814787579,4212.0,5016.0,21.2,1301472.0,938.8,5.403141550364563,736.088,27196.0,19.6
2016-11-01,2976.0,238.8,76357.516,254.0,4560.0,64430.4,428.366,250.8,20.8,15.08,1243600.0,14468.236751917153,4168.0,4920.0,21.6,1302248.0,939.6,5.403141550364563,736.936,27292.0,18.8
2016-12-01,2967.6,238.8,76357.516,254.0,5008.0,64730.0,413.8088,250.8,21.6,16.792,1243600.0,12484.541465806633,4228.0,4992.0,20.0,1302968.0,935.6,5.403141550364563,737.624,27272.0,18.8
2017-01-01,2977.2,239.6,77120.336,254.4,4760.0,65173.2,414.6668,251.2,21.6,16.6,1252400.0,12211.438117397463,4252.0,5184.0,21.2,1303604.0,955.6,5.410800737002161,738.628,27360.0,18.8
2017-02-01,2990.4,240.0,77120.336,254.4,5084.0,65454.0,437.4712,251.6,21.2,16.67,1252400.0,13130.606942573204,4280.0,4948.0,22.4,1304200.0,957.6,5.410800737002161,740.092,27524.0,18.4
2017-03-01,2986.0,240.8,77120.336,254.4,4760.0,65660.4,416.5092,251.6,20.0,16.784,1252400.0,13116.79932649912,4284.0,5092.0,22.4,1304828.0,957.2,5.409902708737843,746.128,27608.0,17.6
2017-04-01,2980.4,240.8,77754.572,255.6,4584.0,65904.0,397.9132,252.0,21.6,16.18,1272800.0,12048.106099316676,4300.0,4956.0,22.8,1305484.0,981.2,5.4188467453017966,754.184,27664.0,17.6
2017-05-01,2988.8,240.4,77754.572,255.6,4628.0,66292.8,394.1044,251.2,20.4,16.04,1272800.0,13435.041773345776,4284.0,4820.0,25.2,1306192.0,982.0,5.4188467453017966,762.172,27724.0,17.6
2017-06-01,2990.0,240.4,77754.572,255.6,4996.0,66416.0,394.2312,251.2,21.2,15.616,1272800.0,14355.869026905984,4292.0,5412.0,24.0,1306972.0,981.6,5.4188467453017966,769.084,27848.0,17.2
2017-07-01,3012.8,240.8,78770.38,255.6,4824.0,66663.6,387.0736,251.6,23.2,15.87,1282000.0,13476.653992108464,4300.0,5016.0,24.0,1307756.0,982.4,5.4188467453017966,774.064,27872.0,17.2
2017-08-01,3010.8,240.4,78770.38,255.6,4636.0,66934.8,387.5224,251.6,24.4,15.52,1282000.0,12566.685997445542,4332.0,5344.0,24.4,1308560.0,982.4,5.451688983093127,777.404,28008.0,17.6
2017-09-01,3008.8,241.6,78770.38,255.6,4724.0,67367.6,387.516,252.4,21.2,15.219999999999999,1282000.0,12648.92839946704,4372.0,5108.0,23.6,1309368.0,978.8,5.539455632957234,779.288,28052.0,17.2
2017-10-01,3038.8,240.4,80148.352,256.0,5028.0,67723.2,395.80240000000003,250.8,22.0,15.58,1351600.0,13796.457793092706,4404.0,5440.0,24.0,1310112.0,975.2,5.539455632957234,780.3560000000001,28124.0,16.8
2017-11-01,3053.2,240.4,80148.352,256.0,5092.0,67990.0,407.5136,250.8,19.2,15.688,1351600.0,13601.631334285717,4428.0,5180.0,22.4,1310796.0,973.6,5.539455632957234,781.828,28272.0,16.8
2017-12-01,3090.0,240.4,80148.352,256.0,4708.0,68232.8,408.2504,250.8,22.4,15.8,1351600.0,13852.215292361547,4400.0,5248.0,20.0,1311392.0,973.2,5.539455632957234,783.408,28364.0,16.4
2018-01-01,3106.8,240.4,81314.212,256.8,5196.0,68566.8,400.1124,250.8,24.0,16.13,1327200.0,13963.853381438412,4420.0,5244.0,22.8,1311876.0,987.2,5.469618226282497,784.4760000000001,28372.0,16.0
2018-02-01,3140.8,241.6,81314.212,256.8,5108.0,68816.4,405.5644,252.0,22.8,17.32,1327200.0,15089.10130061928,4436.0,5324.0,23.2,1312340.0,986.4,5.469618226282497,787.632,28736.0,16.4
2018-03-01,3151.6,241.6,81314.212,256.8,5272.0,69072.8,401.2088,251.6,20.8,17.776,1327200.0,13587.734564927641,4484.0,5524.0,23.6,1312876.0,986.0,5.509426256561747,794.304,28776.0,16.0
2018-04-01,3171.6,241.6,82323.648,258.0,5104.0,69314.8,409.8404,251.6,22.4,17.87,1262400.0,14187.619212455715,4496.0,5460.0,24.0,1313456.0,992.4,5.518329099555704,802.4760000000001,28848.0,16.0
2018-05-01,3192.4,242.0,82323.648,258.0,5428.0,69617.6,421.098,251.6,22.0,18.344,1262400.0,14721.648321452274,4524.0,5324.0,24.0,1314084.0,996.8,5.527552304996389,809.828,29096.0,15.2
2018-06-01,3208.8,242.0,82323.648,258.0,4768.0,69953.6,412.3136,252.0,23.2,18.28,1262400.0,14019.733776899793,4504.0,5352.0,25.2,1314768.0,1004.0,5.527552304996389,816.188,29168.0,16.0
2018-07-01,3212.0,242.4,83194.92,257.6,4832.0,70350.4,414.7536,252.0,24.0,18.11,1323600.0,13158.230119776998,4508.0,5332.0,26.0,1315452.0,1001.2,5.527951382985847,819.816,29272.0,15.2
2018-08-01,3208.4,241.2,83194.92,257.6,5152.0,70656.0,412.0184,250.4,26.0,18.2,1323600.0,14721.648321452274,4516.0,5172.0,26.4,1316160.0,998.4,5.549658025599772,821.328,29388.0,15.2
2018-09-01,3215.2,241.6,83194.92,257.6,5000.0,70774.0,403.0584,251.2,26.4,18.51,1323600.0,13671.154063686108,4540.0,5280.0,27.2,1316864.0,998.8,5.549658025599772,821.512,29500.0,14.8
2018-10-01,3213.6,242.0,83671.468,258.4,4884.0,70999.2,400.3604,251.6,28.8,19.32,1291200.0,12772.474685299358,4564.0,5120.0,26.8,1317516.0,1001.2,5.549658025599772,821.492,29556.0,15.2
2018-11-01,3235.2,242.4,83671.468,258.4,4724.0,71182.8,381.23,251.6,25.6,19.464,1291200.0,12896.23907321045,4576.0,5336.0,26.0,1318108.0,999.6,5.549658025599772,820.444,29544.0,15.2
2018-12-01,3250.8,242.4,83671.468,258.4,4380.0,72049.6,385.3352,252.0,30.4,18.55,1291200.0,11830.95500162402,4592.0,5280.0,33.6,1318636.0,999.6,5.54339200639724,818.812,29584.0,15.6
2019-01-01,3264.8,242.4,84416.532,256.8,4928.0,72215.6,410.5952,252.4,28.0,17.856,1252000.0,14665.265028759477,4608.0,5016.0,32.8,1319064.0,1010.8,5.550048346126178,816.836,29696.0,16.0
2019-02-01,3254.8,242.8,84416.532,256.8,4512.0,72605.6,395.6748,252.4,25.6,17.48,1252000.0,15743.236496679854,4560.0,5208.0,34.0,1319448.0,1008.4,5.549267552068365,817.756,29584.0,15.2
2019-03-01,3267.6,242.4,84416.532,256.8,4780.0,72918.0,389.6288,252.0,22.8,17.06,1252000.0,15273.447830772016,4500.0,5164.0,31.6,1319908.0,1004.8,5.556660501135463,823.144,29688.0,15.2
2019-04-01,3244.0,242.4,85539.1,257.2,5068.0,73048.4,394.126,251.6,23.2,16.57,1290000.0,15671.888679847802,4492.0,5192.0,30.8,1320412.0,1022.4,5.560143365610799,830.792,29836.0,14.4
2019-05-01,3248.8,242.4,85539.1,257.2,5228.0,73108.0,392.798,251.6,26.8,16.288,1290000.0,14215.63561293524,4528.0,5352.0,29.2,1320960.0,1032.4,5.5724291869157545,837.444,29944.0,14.8
2019-06-01,3262.4,242.8,85539.1,257.2,4912.0,73242.0,392.168,252.0,20.8,15.21,1290000.0,13421.176258099496,4568.0,5204.0,28.4,1321572.0,1030.8,5.563229055269387,842.392,30044.0,14.4
2019-07-01,3270.0,243.2,86777.128,258.8,4980.0,73314.4,409.8052,252.4,23.6,15.06,1273600.0,14117.622518864113,4584.0,5388.0,27.2,1322212.0,1022.0,5.560529599938764,845.396,30100.0,14.8
2019-08-01,3298.8,243.2,86777.128,258.8,5468.0,73694.4,413.3568,252.4,21.6,14.464,1273600.0,15174.133253802715,4596.0,6112.0,28.0,1322916.0,1021.6,5.555496834967031,846.832,30120.0,14.8
2019-09-01,3303.2,244.0,86777.128,258.8,5200.0,73897.6,424.4184,252.8,21.6,14.42,1273600.0,13158.230119776998,4644.0,5964.0,28.8,1323616.0,1022.0,5.560529599938764,847.544,30204.0,14.0
2019-10-01,3314.4,244.0,87609.56,260.0,5328.0,74198.0,409.8852,253.2,21.2,14.752,1308400.0,15174.133253802715,4640.0,6152.0,29.2,1324264.0,1021.6,5.551608100581557,847.916,30224.0,14.4
2019-11-01,3322.8,244.0,87609.56,260.0,5384.0,74522.8,389.0364,253.2,21.6,14.780000000000001,1308400.0,14468.236751917153,4660.0,6088.0,28.4,1324852.0,1020.4,5.55472030162612,848.468,30180.0,14.4
2019-12-01,3312.8,244.0,87609.56,260.0,6204.0,74335.2,400.0236,253.2,22.4,14.88,1308400.0,15401.312362333822,4708.0,5844.0,25.6,1325380.0,1020.0,5.557822809520105,848.992,30112.0,14.4
2020-01-01,3313.6,244.4,86826.052,261.2,6288.0,75286.0,431.972,253.2,22.8,14.496,1316000.0,15287.645328374107,4780.0,6000.0,28.8,1325772.0,1016.8,5.5585969290185755,849.636,30320.0,14.0
2020-02-01,3348.8,244.4,86826.052,261.2,6260.0,75702.4,423.3624,253.2,22.4,13.86,1316000.0,14848.655425852252,4852.0,5760.0,30.8,1326100.0,1015.6,5.561687405216595,852.916,30432.0,14.0
2020-03-01,3334.0,239.2,86826.052,261.2,5068.0,74309.6,402.69,250.4,26.0,13.8,1316000.0,14510.415959443253,4860.0,5392.0,45.1,1326536.0,1015.6,5.575096631372506,860.828,30156.0,17.6
2020-04-01,2833.6,220.10000000000002,79652.572,272.0,3700.0,83003.6,383.49,240.4,27.6,13.224,1290400.0,13949.889664471995,4772.0,4200.0,45.1,1326736.0,1028.8,5.576617684697245,869.016,26108.0,38.4
2020-05-01,3094.4,220.10000000000002,79652.572,272.0,4216.0,79508.8,399.5888,243.2,21.6,12.93,1290400.0,13448.909901824898,4720.0,5012.0,45.1,1326740.0,1024.8,5.598044083639204,874.016,28036.0,38.4
2020-06-01,3174.4,220.10000000000002,79652.572,272.0,5064.0,79683.6,418.3972,246.0,15.2,12.65,1290400.0,14468.236751917153,4732.0,5316.0,45.1,1326912.0,1033.6,5.598044083639204,879.32,28680.0,38.4
2020-07-01,3212.4,220.8,86590.56,269.2,6116.0,80766.0,421.8052,246.0,13.6,12.064,1350000.0,15458.203777586355,4804.0,6104.0,45.1,1327180.0,1038.8,5.59095302928259,886.34,28780.0,38.4
2020-08-01,3240.0,226.0,86590.56,269.2,5508.0,78376.8,413.6412,246.8,13.2,11.74,1350000.0,14383.945910171302,4852.0,6256.0,45.1,1327480.0,1038.4,5.59095302928259,896.256,28900.0,33.6
2020-09-01,3275.6,226.4,86590.56,269.2,5852.0,78979.6,406.7384,245.6,13.6,11.56,1350000.0,17356.731865190286,4872.0,6572.0,45.1,1327800.0,1039.2,5.598044083639204,907.268,29024.0,31.6
2020-10-01,3308.8,229.6,88098.008,262.8,6148.0,79034.0,411.296,246.8,13.2,11.336,1434800.0,16258.687361128232,4912.0,6488.0,45.1,1328100.0,1038.8,5.598044083639204,919.32,29240.0,27.6
2020-11-01,3312.0,229.6,88098.008,262.8,6180.0,78441.6,419.1,246.0,16.0,11.06,1434800.0,14412.03283313108,4992.0,6852.0,45.1,1328252.0,1038.0,5.598044083639204,929.348,29268.0,26.8
2020-12-01,3350.4,229.6,88098.008,262.8,6652.0,79100.8,423.176,246.0,16.4,10.736,1434800.0,16488.751359998387,5048.0,7040.0,45.1,1328188.0,1038.4,5.598044083639204,937.56,29420.0,26.8
2021-01-01,3370.0,230.0,90400.74,262.4,6408.0,87043.6,431.1576,245.2,16.0,10.94,1479200.0,15886.11044519659,5128.0,7464.0,45.1,1327968.0,1042.8,5.598787582867897,945.872,29452.0,25.2
2021-02-01,3384.8,230.4,90400.74,262.4,5688.0,81016.0,376.494,245.6,19.6,11.24,1479200.0,15572.101985516252,5144.0,6800.0,45.1,1327872.0,1045.2,5.602126480234142,957.008,29164.0,24.8
2021-03-01,3432.0,231.2,90400.74,262.4,6800.0,97887.2,397.5168,246.0,17.6,12.33,1479200.0,17545.868741339495,5232.0,6924.0,45.1,1328028.0,1044.8,5.601756043730179,976.996,29580.0,24.4
2021-04-01,3417.2,231.6,93169.448,262.0,5936.0,85216.8,410.1524,246.4,18.8,12.24,1530400.0,17240.52850638448,5280.0,6856.0,45.1,1328292.0,1072.0,5.606929663065502,999.424,29624.0,24.4
2021-05-01,3423.2,232.0,93169.448,262.0,6400.0,83598.8,397.1256,246.0,22.4,11.85,1530400.0,15786.073752702563,5352.0,6720.0,39.6,1328576.0,1072.8,5.619019368706317,1021.924,29576.0,23.2
2021-06-01,3431.2,232.0,93169.448,262.0,6644.0,83737.2,386.812,246.8,23.2,11.9,1530400.0,15230.86987864161,5488.0,6576.0,34.8,1328924.0,1073.6,5.619019368706317,1044.824,29600.0,23.6
2021-07-01,3468.8,233.6,95315.892,261.6,6372.0,84626.0,383.3404,247.2,22.8,11.472,1644800.0,16129.538717062052,5548.0,6472.0,37.6,1329432.0,1077.812,5.629221173814938,1062.18,29660.0,21.6
2021-08-01,3494.4,234.4,95315.892,261.6,6304.0,84829.2,383.9388,246.8,26.0,11.37,1644800.0,15429.75325386432,5648.0,7348.0,34.8,1329956.0,1084.772,5.629221173814938,1075.284,29724.0,20.8
2021-09-01,3519.6,235.2,95315.892,261.6,6240.0,84204.8,387.6888,246.8,24.0,11.6,1644800.0,14299.745425868767,5748.0,6544.0,28.8,1330376.0,1086.776,5.629221173814938,1085.896,29888.0,19.2
2021-10-01,3531.2,236.0,98618.412,262.0,6288.0,84805.6,389.094,247.2,27.2,12.27,1694400.0,14679.35713338701,5856.0,6908.0,26.4,1330768.0,1087.908,5.629221173814938,1094.728,30056.0,18.0
2021-11-01,3556.8,237.6,98618.412,262.0,6848.0,85190.8,404.9788,247.6,24.0,12.27,1694400.0,16531.954502330875,5972.0,7100.0,24.8,1331160.0,1082.888,5.653641481494453,1104.1960000000001,30240.0,16.8
2021-12-01,3585.6,238.0,98618.412,262.0,7148.0,85411.6,423.48,248.0,22.4,12.392,1694400.0,15786.073752702563,6104.0,7792.0,24.4,1331504.0,1084.652,5.653641481494453,1114.52,30376.0,15.6
2022-01-01,3611.6,238.8,100116.464,261.6,6676.0,85179.2,411.7988,248.8,23.2,13.780000000000001,1732400.0,14637.088265034788,6212.0,7592.0,16.4,1331672.0,1121.068,5.704617376173275,1128.06,30360.0,16.0
2022-02-01,3642.4,239.2,100116.464,261.6,7084.0,85704.8,407.5,248.8,24.8,15.05,1732400.0,16273.048901024435,6324.0,7268.0,16.4,1331836.0,1127.82,5.730204205302297,1149.032,30676.0,15.2
2022-03-01,3654.4,240.4,100116.464,261.6,6852.0,86042.0,406.0648,249.6,28.0,16.688,1732400.0,16057.871518495931,6524.0,7508.0,13.6,1332224.0,1127.66,5.730204205302297,1180.324,30768.0,14.4
2022-04-01,3673.2,239.6,102177.092,263.6,7212.0,86325.2,391.292,248.8,34.0,19.93,1797200.0,16129.538717062052,6670.0,7180.0,12.4,1332736.0,1149.756,5.741059053624342,1206.912,30792.0,14.4
2022-05-01,3700.4,240.0,102177.092,263.6,6172.0,86628.4,395.3752,249.2,33.2,20.92,1797200.0,17356.731865190286,6670.0,6832.0,12.4,1333268.0,1150.268,5.741059053624342,1226.024,30944.0,14.4
2022-06-01,3685.6,239.6,102177.092,263.6,6244.0,86962.8,402.1468,248.8,38.0,22.088,1797200.0,16575.17845295225,6670.0,6804.0,10.8,1333840.0,1154.088,5.757232222193403,1233.204,30996.0,14.4
2022-07-01,3696.4,239.6,103978.556,264.0,5484.0,87642.0,397.3552,248.4,40.4,21.65,1872000.0,16632.84270027277,6670.0,6632.0,14.0,1334496.0,1186.924,5.757232222193403,1228.544,31092.0,14.0
2022-08-01,3698.0,240.4,103978.556,264.0,6020.0,88097.2,391.8208,249.2,34.8,20.89,1872000.0,16043.545129937283,6670.0,6344.0,12.8,1335196.0,1198.38,5.757232222193403,1214.744,31124.0,14.8
2022-09-01,3698.4,240.4,103978.556,264.0,5852.0,88486.0,395.8884,249.2,38.8,24.448,1872000.0,17240.52850638448,6670.0,6352.0,12.0,1335904.0,1206.2,5.760959343483671,1202.012,31188.0,14.0
2022-10-01,3718.0,240.0,105633.62,263.6,5728.0,88968.8,398.47,248.8,38.8,27.6,1918000.0,15943.326371143574,6670.0,6220.0,12.0,1336564.0,1224.34,5.760959343483671,1194.9080000000001,31256.0,14.8
2022-11-01,3716.0,239.6,105633.62,263.6,5708.0,89070.8,368.2744,248.8,37.6,27.22,1918000.0,18776.975970369203,6670.0,5608.0,13.2,1337148.0,1229.076,5.760959343483671,1187.692,31332.0,14.4
2022-12-01,3737.2,240.4,105633.62,263.6,5428.0,89249.2,369.2344,249.2,34.0,25.456,1918000.0,16546.360175421913,6670.0,5636.0,13.6,1337680.0,1229.78,5.760959343483671,1177.66,31436.0,14.0
2023-01-01,3743.2,240.8,107254.404,264.0,5360.0,90101.2,383.9672,249.6,32.4,25.09,1716000.0,16359.267104518858,6670.0,5416.0,17.6,1338132.0,1289.504,5.823568048482845,1171.396,31540.0,13.6
2023-02-01,3726.8,240.8,107254.404,264.0,5744.0,90593.6,394.0836,250.0,33.6,25.03,1716000.0,19279.618333983293,6670.0,5928.0,18.8,1338548.0,1305.024,5.823568048482845,1173.872,31596.0,14.4
2023-03-01,3726.4,241.6,107254.404,264.0,5520.0,91031.6,373.3568,250.4,32.4,26.176000000000002,1716000.0,18556.008003593764,6670.0,5748.0,20.8,1339012.0,1307.352,5.828520487664639,1189.264,31560.0,14.0
2023-04-01,3712.4,241.6,108252.048,263.6,5392.0,91263.2,369.1172,250.4,30.4,25.37,1674000.0,16921.715341073865,6670.0,5668.0,20.8,1339520.0,1308.388,5.838585919557001,1205.876,31604.0,13.6
2023-05-01,3711.2,241.2,108252.048,263.6,6332.0,91572.4,390.5336,250.4,28.8,25.7,1674000.0,18644.337059632067,6670.0,5984.0,21.2,1340052.0,1316.104,5.838585919557001,1221.708,31704.0,14.8
2023-06-01,3718.0,241.2,108252.048,263.6,5672.0,91766.0,388.1664,250.4,30.0,26.856,1674000.0,18027.674333823525,6670.0,5764.0,19.6,1340652.0,1314.84,5.838585919557001,1233.228,31820.0,14.4
2023-07-01,3690.4,241.6,110494.172,264.0,5804.0,91977.2,378.2308,250.4,28.0,27.36,1724000.0,15743.236496679854,6670.0,5772.0,16.4,1341316.0,1324.724,5.838585919557001,1240.6480000000001,31868.0,14.0
